,domain,entity_id,serial_id
11633,paper,361107,11633
11634,paper,361108,11634
11635,paper,361111,11635
11636,paper,361112,11636
11637,paper,361113,11637
11638,paper,361114,11638
11639,paper,361115,11639
11640,paper,361118,11640
11641,paper,361120,11641
11642,paper,361121,11642
11643,paper,361123,11643
11644,paper,361124,11644
11645,paper,361127,11645
11646,paper,361129,11646
11647,paper,361130,11647
11648,paper,361131,11648
11649,paper,361133,11649
11650,paper,361135,11650
11651,paper,361139,11651
11652,paper,361141,11652
11653,paper,361142,11653
11654,paper,361143,11654
11655,paper,361145,11655
11656,paper,361146,11656
11657,paper,361150,11657
11658,paper,361152,11658
11659,paper,361155,11659
11660,paper,361158,11660
11661,paper,361159,11661
11662,paper,361161,11662
11663,paper,361168,11663
11664,paper,361172,11664
11665,paper,361173,11665
11666,paper,361174,11666
11667,paper,361175,11667
11668,paper,361180,11668
11669,paper,361181,11669
11670,paper,361182,11670
11671,paper,361185,11671
11672,paper,361186,11672
11673,paper,361187,11673
11674,paper,361188,11674
11675,paper,361191,11675
11676,paper,361194,11676
11677,paper,361197,11677
11678,paper,361200,11678
11679,paper,361201,11679
11680,paper,361203,11680
11681,paper,361204,11681
11682,paper,361205,11682
11683,paper,361206,11683
11684,paper,361208,11684
11685,paper,435945,11685
11686,paper,435946,11686
11687,paper,435948,11687
11688,paper,435949,11688
11689,paper,435951,11689
11690,paper,435952,11690
11691,paper,435953,11691
11692,paper,435954,11692
11693,paper,435955,11693
11694,paper,435957,11694
11695,paper,435959,11695
11696,paper,435960,11696
11697,paper,435961,11697
11698,paper,435962,11698
11699,paper,435967,11699
11700,paper,435968,11700
11701,paper,435969,11701
11702,paper,435970,11702
11703,paper,435971,11703
11704,paper,435972,11704
11705,paper,435975,11705
11706,paper,435980,11706
11707,paper,435981,11707
11708,paper,435982,11708
11709,paper,435983,11709
11710,paper,435987,11710
11711,paper,435988,11711
11712,paper,435989,11712
11713,paper,435991,11713
11714,paper,435998,11714
11715,paper,436006,11715
11716,paper,436007,11716
11717,paper,436010,11717
11718,paper,436011,11718
11719,paper,436015,11719
11720,paper,436018,11720
11721,paper,436020,11721
11722,paper,436022,11722
11723,paper,436024,11723
11724,paper,436026,11724
11725,paper,436029,11725
11726,paper,436030,11726
11727,paper,436035,11727
11728,paper,436036,11728
11729,paper,436040,11729
11730,paper,436041,11730
11731,paper,436042,11731
11732,paper,436044,11732
11733,paper,436046,11733
11734,paper,436047,11734
11735,paper,436048,11735
11736,paper,436050,11736
11737,paper,436051,11737
11738,paper,436053,11738
11739,paper,436055,11739
11740,paper,436058,11740
11741,paper,436064,11741
11742,paper,436065,11742
11743,paper,436066,11743
11744,paper,436067,11744
11745,paper,436073,11745
11746,paper,436077,11746
11747,paper,436082,11747
11748,paper,436087,11748
11749,paper,436088,11749
11750,paper,436090,11750
11751,paper,436091,11751
11752,paper,436093,11752
11753,paper,436097,11753
11754,paper,436098,11754
11755,paper,436101,11755
11756,paper,436102,11756
11757,paper,436103,11757
11758,paper,436104,11758
11759,paper,436105,11759
11760,paper,436106,11760
11761,paper,436108,11761
11762,paper,436109,11762
11763,paper,436110,11763
11764,paper,436111,11764
11765,paper,436112,11765
11766,paper,436113,11766
11767,paper,436114,11767
11768,paper,436115,11768
11769,paper,436118,11769
11770,paper,436119,11770
11771,paper,436121,11771
11772,paper,436122,11772
11773,paper,436125,11773
11774,paper,436128,11774
11775,paper,436130,11775
11776,paper,436133,11776
11777,paper,436134,11777
11778,paper,436135,11778
11779,paper,436137,11779
11780,paper,436138,11780
11781,paper,436139,11781
11782,paper,436140,11782
11783,paper,436145,11783
11784,paper,436149,11784
11785,paper,436151,11785
11786,paper,436152,11786
11787,paper,436153,11787
11788,paper,436155,11788
11789,paper,436157,11789
11790,paper,436158,11790
11791,paper,436160,11791
11792,paper,436161,11792
11793,paper,436162,11793
11794,paper,436163,11794
11795,paper,436165,11795
11796,paper,436166,11796
11797,paper,436167,11797
11798,paper,436168,11798
11799,paper,436170,11799
11800,paper,436171,11800
11801,paper,436172,11801
11802,paper,436174,11802
11803,paper,436175,11803
11804,paper,436177,11804
11805,paper,436178,11805
11806,paper,436179,11806
11807,paper,436183,11807
11808,paper,436186,11808
11809,paper,436187,11809
11810,paper,436188,11810
11811,paper,436189,11811
11812,paper,436191,11812
11813,paper,436192,11813
11814,paper,436194,11814
11815,paper,436195,11815
11816,paper,436196,11816
11817,paper,436197,11817
11818,paper,436199,11818
11819,paper,436201,11819
11820,paper,436203,11820
11821,paper,436205,11821
11822,paper,436208,11822
11823,paper,436210,11823
11824,paper,436211,11824
11825,paper,436213,11825
11826,paper,436214,11826
11827,paper,436221,11827
11828,paper,436222,11828
11829,paper,436223,11829
11830,paper,436227,11830
11831,paper,436233,11831
11832,paper,436235,11832
11833,paper,436236,11833
11834,paper,436239,11834
11835,paper,436240,11835
11836,paper,436242,11836
11837,paper,436244,11837
11838,paper,436247,11838
11839,paper,436248,11839
11840,paper,436253,11840
11841,paper,436254,11841
11842,paper,436255,11842
11843,paper,436263,11843
11844,paper,436266,11844
11845,paper,436268,11845
11846,paper,436270,11846
11847,paper,436271,11847
11848,paper,436275,11848
11849,paper,436276,11849
11850,paper,436277,11850
11851,paper,436279,11851
11852,paper,436281,11852
11853,paper,436283,11853
11854,paper,436285,11854
11855,paper,436287,11855
11856,paper,436288,11856
11857,paper,436290,11857
11858,paper,436291,11858
11859,paper,436295,11859
11860,paper,436297,11860
11861,paper,436298,11861
11862,paper,436300,11862
11863,paper,436301,11863
11864,paper,436302,11864
11865,paper,436303,11865
11866,paper,436305,11866
11867,paper,436307,11867
11868,paper,436308,11868
11869,paper,436309,11869
11870,paper,436310,11870
11871,paper,436314,11871
11872,paper,436315,11872
11873,paper,436316,11873
11874,paper,436317,11874
11875,paper,436318,11875
11876,paper,436320,11876
11877,paper,436322,11877
11878,paper,436323,11878
11879,paper,436326,11879
11880,paper,436327,11880
11881,paper,436330,11881
11882,paper,436333,11882
11883,paper,436335,11883
11884,paper,436336,11884
11885,paper,436338,11885
11886,paper,436339,11886
11887,paper,436340,11887
11888,paper,436341,11888
11889,paper,436342,11889
11890,paper,436343,11890
11891,paper,436344,11891
11892,paper,436356,11892
11893,paper,436358,11893
11894,paper,436360,11894
11895,paper,436364,11895
11896,paper,436365,11896
11897,paper,436367,11897
11898,paper,436368,11898
11899,paper,436373,11899
11900,paper,436375,11900
11901,paper,436376,11901
11902,paper,436378,11902
11903,paper,436380,11903
11904,paper,436383,11904
11905,paper,436385,11905
11906,paper,436386,11906
11907,paper,436388,11907
11908,paper,436390,11908
11909,paper,436391,11909
11910,paper,436393,11910
11911,paper,436394,11911
11912,paper,436395,11912
11913,paper,436396,11913
11914,paper,436398,11914
11915,paper,436399,11915
11916,paper,436403,11916
11917,paper,436410,11917
11918,paper,436411,11918
11919,paper,436413,11919
11920,paper,436416,11920
11921,paper,436419,11921
11922,paper,436423,11922
11923,paper,436429,11923
11924,paper,436431,11924
11925,paper,436432,11925
11926,paper,436433,11926
11927,paper,436436,11927
11928,paper,436437,11928
11929,paper,436440,11929
11930,paper,436444,11930
11931,paper,436446,11931
11932,paper,436447,11932
11933,paper,436448,11933
11934,paper,436452,11934
11935,paper,436453,11935
11936,paper,436454,11936
11937,paper,436455,11937
11938,paper,436456,11938
11939,paper,436459,11939
11940,paper,436460,11940
11941,paper,436461,11941
11942,paper,436465,11942
11943,paper,436466,11943
11944,paper,436467,11944
11945,paper,436468,11945
11946,paper,436471,11946
11947,paper,436472,11947
11948,paper,436473,11948
11949,paper,436474,11949
11950,paper,436479,11950
11951,paper,436485,11951
11952,paper,436486,11952
11953,paper,436487,11953
11954,paper,436488,11954
11955,paper,436489,11955
11956,paper,436492,11956
11957,paper,436494,11957
11958,paper,436496,11958
11959,paper,436498,11959
11960,paper,436500,11960
11961,paper,436502,11961
11962,paper,436503,11962
11963,paper,436507,11963
11964,paper,436508,11964
11965,paper,436512,11965
11966,paper,436518,11966
11967,paper,436519,11967
11968,paper,436522,11968
11969,paper,436527,11969
11970,paper,436528,11970
11971,paper,436531,11971
11972,paper,436534,11972
11973,paper,436535,11973
11974,paper,436536,11974
11975,paper,436538,11975
11976,paper,436539,11976
11977,paper,436540,11977
11978,paper,436542,11978
11979,paper,436545,11979
11980,paper,436548,11980
11981,paper,436549,11981
11982,paper,436550,11982
11983,paper,436553,11983
11984,paper,436554,11984
11985,paper,436555,11985
11986,paper,436556,11986
11987,paper,436559,11987
11988,paper,436563,11988
11989,paper,436564,11989
11990,paper,436565,11990
11991,paper,436566,11991
11992,paper,436579,11992
11993,paper,436580,11993
11994,paper,436582,11994
11995,paper,436583,11995
11996,paper,436584,11996
11997,paper,436589,11997
11998,paper,436591,11998
11999,paper,436594,11999
12000,paper,436595,12000
12001,paper,436598,12001
12002,paper,436599,12002
12003,paper,436600,12003
12004,paper,436601,12004
12005,paper,436602,12005
12006,paper,436604,12006
12007,paper,436605,12007
12008,paper,436606,12008
12009,paper,436607,12009
12010,paper,436611,12010
12011,paper,436612,12011
12012,paper,436613,12012
12013,paper,436617,12013
12014,paper,436618,12014
12015,paper,436619,12015
12016,paper,436620,12016
12017,paper,436622,12017
12018,paper,436623,12018
12019,paper,436624,12019
12020,paper,436625,12020
12021,paper,436626,12021
12022,paper,436627,12022
12023,paper,436628,12023
12024,paper,436629,12024
12025,paper,436630,12025
12026,paper,436631,12026
12027,paper,436632,12027
12028,paper,436633,12028
12029,paper,436634,12029
12030,paper,436635,12030
12031,paper,436636,12031
12032,paper,436638,12032
12033,paper,436639,12033
12034,paper,436640,12034
12035,paper,436641,12035
12036,paper,436642,12036
12037,paper,436651,12037
12038,paper,436652,12038
12039,paper,436653,12039
12040,paper,436654,12040
12041,paper,436655,12041
12042,paper,436657,12042
12043,paper,436660,12043
12044,paper,436661,12044
12045,paper,436662,12045
12046,paper,436664,12046
12047,paper,436666,12047
12048,paper,436667,12048
12049,paper,436669,12049
12050,paper,436670,12050
12051,paper,436671,12051
12052,paper,436674,12052
12053,paper,436676,12053
12054,paper,436677,12054
12055,paper,436679,12055
12056,paper,436680,12056
12057,paper,436681,12057
12058,paper,436683,12058
12059,paper,436685,12059
12060,paper,436686,12060
12061,paper,436687,12061
12062,paper,436692,12062
12063,paper,436694,12063
12064,paper,436696,12064
12065,paper,436699,12065
12066,paper,436707,12066
12067,paper,436714,12067
12068,paper,436715,12068
12069,paper,436716,12069
12070,paper,436717,12070
12071,paper,436718,12071
12072,paper,436719,12072
12073,paper,436722,12073
12074,paper,436724,12074
12075,paper,436725,12075
12076,paper,436727,12076
12077,paper,436728,12077
12078,paper,436731,12078
12079,paper,436732,12079
12080,paper,436736,12080
12081,paper,436738,12081
12082,paper,436739,12082
12083,paper,436740,12083
12084,paper,436741,12084
12085,paper,436744,12085
12086,paper,436745,12086
12087,paper,436746,12087
12088,paper,436747,12088
12089,paper,436750,12089
12090,paper,436751,12090
12091,paper,436752,12091
12092,paper,436753,12092
12093,paper,436754,12093
12094,paper,436755,12094
12095,paper,436757,12095
12096,paper,436759,12096
12097,paper,436761,12097
12098,paper,436762,12098
12099,paper,436763,12099
12100,paper,436765,12100
12101,paper,436767,12101
12102,paper,436768,12102
12103,paper,436769,12103
12104,paper,436770,12104
12105,paper,436771,12105
12106,paper,436776,12106
12107,paper,436779,12107
12108,paper,436781,12108
12109,paper,436784,12109
12110,paper,436787,12110
12111,paper,436788,12111
12112,paper,436789,12112
12113,paper,436791,12113
12114,paper,436792,12114
12115,paper,436795,12115
12116,paper,436797,12116
12117,paper,436799,12117
12118,paper,436800,12118
12119,paper,436802,12119
12120,paper,436803,12120
12121,paper,436804,12121
12122,paper,436806,12122
12123,paper,436808,12123
12124,paper,436810,12124
12125,paper,436812,12125
12126,paper,436813,12126
12127,paper,436815,12127
12128,paper,436816,12128
12129,paper,436817,12129
12130,paper,436818,12130
12131,paper,436822,12131
12132,paper,436823,12132
12133,paper,436827,12133
12134,paper,436833,12134
12135,paper,436834,12135
12136,paper,436835,12136
12137,paper,436836,12137
12138,paper,436837,12138
12139,paper,436838,12139
12140,paper,436839,12140
12141,paper,436840,12141
12142,paper,436842,12142
12143,paper,436847,12143
12144,paper,436848,12144
12145,paper,436849,12145
12146,paper,436853,12146
12147,paper,436855,12147
12148,paper,436856,12148
12149,paper,436857,12149
12150,paper,436858,12150
12151,paper,436861,12151
12152,paper,436862,12152
12153,paper,436863,12153
12154,paper,436865,12154
12155,paper,436866,12155
12156,paper,436876,12156
12157,paper,436877,12157
12158,paper,436878,12158
12159,paper,436883,12159
12160,paper,436885,12160
12161,paper,436886,12161
12162,paper,436896,12162
12163,paper,436898,12163
12164,paper,436899,12164
12165,paper,436900,12165
12166,paper,436901,12166
12167,paper,436903,12167
12168,paper,436907,12168
12169,paper,436908,12169
12170,paper,436910,12170
12171,paper,436912,12171
12172,paper,436913,12172
12173,paper,436914,12173
12174,paper,436915,12174
12175,paper,436916,12175
12176,paper,436917,12176
12177,paper,436918,12177
12178,paper,436919,12178
12179,paper,436921,12179
12180,paper,436922,12180
12181,paper,436925,12181
12182,paper,436926,12182
12183,paper,436931,12183
12184,paper,436934,12184
12185,paper,436939,12185
12186,paper,436940,12186
12187,paper,436941,12187
12188,paper,436942,12188
12189,paper,436945,12189
12190,paper,436946,12190
12191,paper,436947,12191
12192,paper,436949,12192
12193,paper,436950,12193
12194,paper,436952,12194
12195,paper,436956,12195
12196,paper,436959,12196
12197,paper,436963,12197
12198,paper,436964,12198
12199,paper,436965,12199
12200,paper,436968,12200
12201,paper,436969,12201
12202,paper,436970,12202
12203,paper,436971,12203
12204,paper,436973,12204
12205,paper,436974,12205
12206,paper,436977,12206
12207,paper,436978,12207
12208,paper,436979,12208
12209,paper,436981,12209
12210,paper,436982,12210
12211,paper,436983,12211
12212,paper,436984,12212
12213,paper,436985,12213
12214,paper,436986,12214
12215,paper,436987,12215
12216,paper,436988,12216
12217,paper,436989,12217
12218,paper,436990,12218
12219,paper,436991,12219
12220,paper,436992,12220
12221,paper,436993,12221
12222,paper,436995,12222
12223,paper,436996,12223
12224,paper,436997,12224
12225,paper,436998,12225
12226,paper,436999,12226
12227,paper,437000,12227
12228,paper,437001,12228
12229,paper,437002,12229
12230,paper,437003,12230
12231,paper,437004,12231
12232,paper,437006,12232
12233,paper,437007,12233
12234,paper,437008,12234
12235,paper,437009,12235
12236,paper,437010,12236
12237,paper,437011,12237
12238,paper,437012,12238
12239,paper,437016,12239
12240,paper,437017,12240
12241,paper,437018,12241
12242,paper,437021,12242
12243,paper,437022,12243
12244,paper,437023,12244
12245,paper,437025,12245
12246,paper,437028,12246
12247,paper,437030,12247
12248,paper,437031,12248
12249,paper,437032,12249
12250,paper,437033,12250
12251,paper,437035,12251
12252,paper,437036,12252
12253,paper,437038,12253
12254,paper,437041,12254
12255,paper,437045,12255
12256,paper,437046,12256
12257,paper,437047,12257
12258,paper,437048,12258
12259,paper,437049,12259
12260,paper,437050,12260
12261,paper,437051,12261
12262,paper,437055,12262
12263,paper,437057,12263
12264,paper,437058,12264
12265,paper,437060,12265
12266,paper,437064,12266
12267,paper,437066,12267
12268,paper,437067,12268
12269,paper,437068,12269
12270,paper,437069,12270
12271,paper,437070,12271
12272,paper,437071,12272
12273,paper,437072,12273
12274,paper,437074,12274
12275,paper,437076,12275
12276,paper,437077,12276
12277,paper,437078,12277
12278,paper,437079,12278
12279,paper,437080,12279
12280,paper,437081,12280
12281,paper,437083,12281
12282,paper,437085,12282
12283,paper,437086,12283
12284,paper,437087,12284
12285,paper,437088,12285
12286,paper,437089,12286
12287,paper,437090,12287
12288,paper,437092,12288
12289,paper,437093,12289
12290,paper,437094,12290
12291,paper,437096,12291
12292,paper,437098,12292
12293,paper,437099,12293
12294,paper,437100,12294
12295,paper,437101,12295
12296,paper,437102,12296
12297,paper,437104,12297
12298,paper,437106,12298
12299,paper,437107,12299
12300,paper,437109,12300
12301,paper,437110,12301
12302,paper,437111,12302
12303,paper,437113,12303
12304,paper,437114,12304
12305,paper,437115,12305
12306,paper,437117,12306
12307,paper,437118,12307
12308,paper,437121,12308
12309,paper,437125,12309
12310,paper,437127,12310
12311,paper,437128,12311
12312,paper,437130,12312
12313,paper,437133,12313
12314,paper,437136,12314
12315,paper,437138,12315
12316,paper,437139,12316
12317,paper,437141,12317
12318,paper,437144,12318
12319,paper,437146,12319
12320,paper,437149,12320
12321,paper,437154,12321
12322,paper,437156,12322
12323,paper,437157,12323
12324,paper,437158,12324
12325,paper,437160,12325
12326,paper,437161,12326
12327,paper,437163,12327
12328,paper,437165,12328
12329,paper,437166,12329
12330,paper,437167,12330
12331,paper,437168,12331
12332,paper,437169,12332
12333,paper,437172,12333
12334,paper,437173,12334
12335,paper,437175,12335
12336,paper,437178,12336
12337,paper,437179,12337
12338,paper,437180,12338
12339,paper,437181,12339
12340,paper,437185,12340
12341,paper,437187,12341
12342,paper,437189,12342
12343,paper,437191,12343
12344,paper,437193,12344
12345,paper,437196,12345
12346,paper,437199,12346
12347,paper,437200,12347
12348,paper,437201,12348
12349,paper,437206,12349
12350,paper,437212,12350
12351,paper,437213,12351
12352,paper,437214,12352
12353,paper,437217,12353
12354,paper,437218,12354
12355,paper,437219,12355
12356,paper,437220,12356
12357,paper,437221,12357
12358,paper,437222,12358
12359,paper,437226,12359
12360,paper,437227,12360
12361,paper,437231,12361
12362,paper,437236,12362
12363,paper,437237,12363
12364,paper,437238,12364
12365,paper,437239,12365
12366,paper,437243,12366
12367,paper,437245,12367
12368,paper,437246,12368
12369,paper,437247,12369
12370,paper,437250,12370
12371,paper,437251,12371
12372,paper,437257,12372
12373,paper,437258,12373
12374,paper,437260,12374
12375,paper,437265,12375
12376,paper,437266,12376
12377,paper,437268,12377
12378,paper,437271,12378
12379,paper,437272,12379
12380,paper,437276,12380
12381,paper,437281,12381
12382,paper,437283,12382
12383,paper,437285,12383
12384,paper,437286,12384
12385,paper,437287,12385
12386,paper,437288,12386
12387,paper,437289,12387
12388,paper,437290,12388
12389,paper,437291,12389
12390,paper,437292,12390
12391,paper,437294,12391
12392,paper,437295,12392
12393,paper,437296,12393
12394,paper,437297,12394
12395,paper,437298,12395
12396,paper,437299,12396
12397,paper,437300,12397
12398,paper,437302,12398
12399,paper,437303,12399
12400,paper,437304,12400
12401,paper,437307,12401
12402,paper,437309,12402
12403,paper,437310,12403
12404,paper,437311,12404
12405,paper,437312,12405
12406,paper,437314,12406
12407,paper,437315,12407
12408,paper,437317,12408
12409,paper,437318,12409
12410,paper,437319,12410
12411,paper,437321,12411
12412,paper,437322,12412
12413,paper,437326,12413
12414,paper,437327,12414
12415,paper,437328,12415
12416,paper,437329,12416
12417,paper,437330,12417
12418,paper,437332,12418
12419,paper,437333,12419
12420,paper,437338,12420
12421,paper,437341,12421
12422,paper,437342,12422
12423,paper,437346,12423
12424,paper,437348,12424
12425,paper,437351,12425
12426,paper,437354,12426
12427,paper,437355,12427
12428,paper,437356,12428
12429,paper,437357,12429
12430,paper,437359,12430
12431,paper,437360,12431
12432,paper,437361,12432
12433,paper,437362,12433
12434,paper,437364,12434
12435,paper,437365,12435
12436,paper,437366,12436
12437,paper,437367,12437
12438,paper,437368,12438
12439,paper,437369,12439
12440,paper,437371,12440
12441,paper,437376,12441
12442,paper,437377,12442
12443,paper,437378,12443
12444,paper,437379,12444
12445,paper,437380,12445
12446,paper,437382,12446
12447,paper,437385,12447
12448,paper,437388,12448
12449,paper,437389,12449
12450,paper,437390,12450
12451,paper,437391,12451
12452,paper,437392,12452
12453,paper,437393,12453
12454,paper,437395,12454
12455,paper,437396,12455
12456,paper,437397,12456
12457,paper,437398,12457
12458,paper,437401,12458
12459,paper,437402,12459
12460,paper,437403,12460
12461,paper,437405,12461
12462,paper,437406,12462
12463,paper,437409,12463
12464,paper,437410,12464
12465,paper,437412,12465
12466,paper,437413,12466
12467,paper,437414,12467
12468,paper,437416,12468
12469,paper,437417,12469
12470,paper,437418,12470
12471,paper,437419,12471
12472,paper,437420,12472
12473,paper,437421,12473
12474,paper,437425,12474
12475,paper,437426,12475
12476,paper,437427,12476
12477,paper,437429,12477
12478,paper,437430,12478
12479,paper,437432,12479
12480,paper,486581,12480
12481,paper,486582,12481
12482,paper,486583,12482
12483,paper,486584,12483
12484,paper,486586,12484
12485,paper,486587,12485
12486,paper,486588,12486
12487,paper,486589,12487
12488,paper,486590,12488
12489,paper,486591,12489
12490,paper,486593,12490
12491,paper,486594,12491
12492,paper,486595,12492
12493,paper,486597,12493
12494,paper,486598,12494
12495,paper,486599,12495
12496,paper,486600,12496
12497,paper,486605,12497
12498,paper,486607,12498
12499,paper,486610,12499
12500,paper,486611,12500
12501,paper,486613,12501
12502,paper,486614,12502
12503,paper,486615,12503
12504,paper,486618,12504
12505,paper,486621,12505
12506,paper,486622,12506
12507,paper,486624,12507
12508,paper,486626,12508
12509,paper,486628,12509
12510,paper,486630,12510
12511,paper,486632,12511
12512,paper,486634,12512
12513,paper,486635,12513
12514,paper,486637,12514
12515,paper,486642,12515
12516,paper,486643,12516
12517,paper,486644,12517
12518,paper,486645,12518
12519,paper,486646,12519
12520,paper,486654,12520
12521,paper,486658,12521
12522,paper,486660,12522
12523,paper,486666,12523
12524,paper,486670,12524
12525,paper,486671,12525
12526,paper,486672,12526
12527,paper,486673,12527
12528,paper,486675,12528
12529,paper,486679,12529
12530,paper,486680,12530
12531,paper,486681,12531
12532,paper,486686,12532
12533,paper,486687,12533
12534,paper,486689,12534
12535,paper,486690,12535
12536,paper,486691,12536
12537,paper,486692,12537
12538,paper,486693,12538
12539,paper,486697,12539
12540,paper,486698,12540
12541,paper,486699,12541
12542,paper,486700,12542
12543,paper,486702,12543
12544,paper,486704,12544
12545,paper,486706,12545
12546,paper,486708,12546
12547,paper,486710,12547
12548,paper,486711,12548
12549,paper,486712,12549
12550,paper,486715,12550
12551,paper,486716,12551
12552,paper,486717,12552
12553,paper,486718,12553
12554,paper,486724,12554
12555,paper,486726,12555
12556,paper,486727,12556
12557,paper,486731,12557
12558,paper,486733,12558
12559,paper,486735,12559
12560,paper,486737,12560
12561,paper,486738,12561
12562,paper,486739,12562
12563,paper,486740,12563
12564,paper,486741,12564
12565,paper,486744,12565
12566,paper,486745,12566
12567,paper,486746,12567
12568,paper,486747,12568
12569,paper,486750,12569
12570,paper,486752,12570
12571,paper,486754,12571
12572,paper,486756,12572
12573,paper,486758,12573
12574,paper,486759,12574
12575,paper,486760,12575
12576,paper,486761,12576
12577,paper,486762,12577
12578,paper,486763,12578
12579,paper,486767,12579
12580,paper,486769,12580
12581,paper,486771,12581
12582,paper,486774,12582
12583,paper,486779,12583
12584,paper,486782,12584
12585,paper,486784,12585
12586,paper,486786,12586
12587,paper,486791,12587
12588,paper,486792,12588
12589,paper,486795,12589
12590,paper,486797,12590
12591,paper,486799,12591
12592,paper,486802,12592
12593,paper,486806,12593
12594,paper,486810,12594
12595,paper,486812,12595
12596,paper,486816,12596
12597,paper,486817,12597
12598,paper,486822,12598
12599,paper,486823,12599
12600,paper,486824,12600
12601,paper,486825,12601
12602,paper,486826,12602
12603,paper,486828,12603
12604,paper,486829,12604
12605,paper,486830,12605
12606,paper,486832,12606
12607,paper,486834,12607
12608,paper,486836,12608
12609,paper,486839,12609
12610,paper,486860,12610
12611,paper,486861,12611
12612,paper,486862,12612
12613,paper,486868,12613
12614,paper,486875,12614
12615,paper,486881,12615
12616,paper,486883,12616
12617,paper,486884,12617
12618,paper,486885,12618
12619,paper,486886,12619
12620,paper,486887,12620
12621,paper,486889,12621
12622,paper,486892,12622
12623,paper,486895,12623
12624,paper,486904,12624
12625,paper,486907,12625
12626,paper,486908,12626
12627,paper,486909,12627
12628,paper,486911,12628
12629,paper,486912,12629
12630,paper,486915,12630
12631,paper,486916,12631
12632,paper,486921,12632
12633,paper,486923,12633
12634,paper,486924,12634
12635,paper,486925,12635
12636,paper,486927,12636
12637,paper,486929,12637
12638,paper,486930,12638
12639,paper,486931,12639
12640,paper,486932,12640
12641,paper,486937,12641
12642,paper,486938,12642
12643,paper,486941,12643
12644,paper,486947,12644
12645,paper,486950,12645
12646,paper,486951,12646
12647,paper,486952,12647
12648,paper,486953,12648
12649,paper,486954,12649
12650,paper,486955,12650
12651,paper,486960,12651
12652,paper,486962,12652
12653,paper,486963,12653
12654,paper,486964,12654
12655,paper,486965,12655
12656,paper,486971,12656
12657,paper,486973,12657
12658,paper,486974,12658
12659,paper,486975,12659
12660,paper,486979,12660
12661,paper,486983,12661
12662,paper,486987,12662
12663,paper,486990,12663
12664,paper,486993,12664
12665,paper,486996,12665
12666,paper,486999,12666
12667,paper,487000,12667
12668,paper,487002,12668
12669,paper,487007,12669
12670,paper,487008,12670
12671,paper,487011,12671
12672,paper,487012,12672
12673,paper,487014,12673
12674,paper,487015,12674
12675,paper,487022,12675
12676,paper,487023,12676
12677,paper,487024,12677
12678,paper,487029,12678
12679,paper,487031,12679
12680,paper,487033,12680
12681,paper,487034,12681
12682,paper,487035,12682
12683,paper,487038,12683
12684,paper,487040,12684
12685,paper,487041,12685
12686,paper,487043,12686
12687,paper,487048,12687
12688,paper,487051,12688
12689,paper,487053,12689
12690,paper,487055,12690
12691,paper,487063,12691
12692,paper,487068,12692
12693,paper,487069,12693
12694,paper,487070,12694
12695,paper,487076,12695
12696,paper,487077,12696
12697,paper,487079,12697
12698,paper,487083,12698
12699,paper,487085,12699
12700,paper,487086,12700
12701,paper,487088,12701
12702,paper,487089,12702
12703,paper,487095,12703
12704,paper,487096,12704
12705,paper,487100,12705
12706,paper,487111,12706
12707,paper,487112,12707
12708,paper,487113,12708
12709,paper,487114,12709
12710,paper,487118,12710
12711,paper,487119,12711
12712,paper,487120,12712
12713,paper,487124,12713
12714,paper,487125,12714
12715,paper,487126,12715
12716,paper,487128,12716
12717,paper,487132,12717
12718,paper,487133,12718
12719,paper,487134,12719
12720,paper,487136,12720
12721,paper,487137,12721
12722,paper,487138,12722
12723,paper,487140,12723
12724,paper,487141,12724
12725,paper,487142,12725
12726,paper,487147,12726
12727,paper,487149,12727
12728,paper,487153,12728
12729,paper,487154,12729
12730,paper,487156,12730
12731,paper,487157,12731
12732,paper,487159,12732
12733,paper,487165,12733
12734,paper,487168,12734
12735,paper,487170,12735
12736,paper,487175,12736
12737,paper,487177,12737
12738,paper,487179,12738
12739,paper,487180,12739
12740,paper,487184,12740
12741,paper,487186,12741
12742,paper,487189,12742
12743,paper,487190,12743
12744,paper,487192,12744
12745,paper,487193,12745
12746,paper,487194,12746
12747,paper,487197,12747
12748,paper,487198,12748
12749,paper,487199,12749
12750,paper,487201,12750
12751,paper,487202,12751
12752,paper,487206,12752
12753,paper,487213,12753
12754,paper,487214,12754
12755,paper,487215,12755
12756,paper,487217,12756
12757,paper,487219,12757
12758,paper,487222,12758
12759,paper,487223,12759
12760,paper,487224,12760
12761,paper,487230,12761
12762,paper,487234,12762
12763,paper,487236,12763
12764,paper,487237,12764
12765,paper,487238,12765
12766,paper,487239,12766
12767,paper,487241,12767
12768,paper,487242,12768
12769,paper,487243,12769
12770,paper,487246,12770
12771,paper,487247,12771
12772,paper,487249,12772
12773,paper,487256,12773
12774,paper,487258,12774
12775,paper,487259,12775
12776,paper,487260,12776
12777,paper,487261,12777
12778,paper,487270,12778
12779,paper,487273,12779
12780,paper,487279,12780
12781,paper,487281,12781
12782,paper,487286,12782
12783,paper,487290,12783
12784,paper,487293,12784
12785,paper,487298,12785
12786,paper,487303,12786
12787,paper,487310,12787
12788,paper,487312,12788
12789,paper,487314,12789
12790,paper,487315,12790
12791,paper,487318,12791
12792,paper,487327,12792
12793,paper,487336,12793
12794,paper,487338,12794
12795,paper,487346,12795
12796,paper,487347,12796
12797,paper,487349,12797
