node1,node2,rel
8451,20280,1
8451,25937,1
8452,18467,1
8452,18475,1
8452,19066,1
8452,19696,1
8452,19753,1
8452,21490,1
8452,25938,1
8453,18398,1
8453,18703,1
8453,18718,1
8453,20730,1
8453,21154,1
8454,18524,1
8454,18786,1
8454,19329,1
8454,19220,1
8454,20388,1
8455,18667,1
8455,18776,1
8455,18786,1
8455,18847,1
8455,18932,1
8455,20073,1
8455,20327,1
8456,25276,1
8456,25939,1
8456,25940,1
8457,18668,1
8457,18754,1
8457,18835,1
8457,19377,1
8458,18461,1
8458,18757,1
8458,18778,1
8458,18855,1
8458,19135,1
8458,23022,1
8459,18979,1
8459,18779,1
8459,24342,1
8459,25941,1
8460,18626,1
8460,19255,1
8460,20323,1
8461,18424,1
8461,19232,1
8461,25942,1
8462,18465,1
8462,18466,1
8462,18467,1
8462,18655,1
8462,18823,1
8462,20738,1
8463,18552,1
8463,18667,1
8463,18829,1
8463,21208,1
8464,18427,1
8464,18446,1
8464,18466,1
8464,18566,1
8464,18754,1
8464,18895,1
8464,18983,1
8464,19087,1
8464,19072,1
8464,19361,1
8465,18452,1
8465,18683,1
8465,18803,1
8465,18809,1
8465,18855,1
8465,19199,1
8465,20077,1
8465,18856,1
8466,18467,1
8466,18582,1
8466,18754,1
8466,19696,1
8466,22791,1
8467,18753,1
8467,18809,1
8467,18868,1
8467,19270,1
8467,20057,1
8467,20123,1
8467,22631,1
8467,22744,1
8467,24453,1
8468,18411,1
8468,18570,1
8468,18662,1
8468,18922,1
8468,19534,1
8468,19045,1
8468,20310,1
8468,20384,1
8468,25943,1
8469,18754,1
8469,18778,1
8469,18899,1
8469,18906,1
8470,18446,1
8470,18502,1
8470,18759,1
8470,18860,1
8470,18982,1
8470,19438,1
8470,23025,1
8471,18393,1
8471,18446,1
8471,18574,1
8471,18629,1
8471,18754,1
8471,18870,1
8471,20081,1
8471,18786,1
8472,18563,1
8472,18922,1
8472,19103,1
8472,19259,1
8472,21073,1
8472,21842,1
8472,19740,1
8472,24455,1
8472,25944,1
8473,18516,1
8473,19491,1
8474,18467,1
8474,18402,1
8474,18759,1
8474,18803,1
8475,18465,1
8475,18466,1
8475,18837,1
8475,19314,1
8475,19863,1
8475,20209,1
8476,20314,1
8476,20315,1
8476,22587,1
8476,25945,1
8476,25946,1
8477,18738,1
8477,18858,1
8477,19200,1
8478,18482,1
8478,18507,1
8478,18667,1
8478,19375,1
8478,22548,1
8479,18411,1
8479,18606,1
8479,18655,1
8479,18751,1
8479,18790,1
8479,22317,1
8479,23290,1
8480,18629,1
8480,18754,1
8480,20057,1
8480,18786,1
8480,24416,1
8481,18684,1
8481,18753,1
8481,18808,1
8481,18683,1
8481,19161,1
8481,20388,1
8482,18411,1
8482,18442,1
8482,18476,1
8482,18667,1
8482,18778,1
8482,19282,1
8482,20361,1
8482,20739,1
8482,20940,1
8483,18753,1
8483,18808,1
8483,19082,1
8483,19401,1
8483,20922,1
8484,18411,1
8484,18500,1
8484,18502,1
8484,18672,1
8484,18847,1
8484,18965,1
8484,19072,1
8484,19135,1
8485,18754,1
8485,18809,1
8485,20310,1
8485,22619,1
8485,25947,1
8486,18411,1
8486,18659,1
8486,18624,1
8486,18683,1
8486,18809,1
8486,18738,1
8486,19200,1
8486,21391,1
8486,21863,1
8486,25948,1
8487,18479,1
8487,18683,1
8487,18754,1
8487,18833,1
8487,18855,1
8487,18982,1
8488,18465,1
8488,18424,1
8488,19763,1
8488,20140,1
8488,21879,1
8489,18479,1
8489,18856,1
8489,19432,1
8489,20077,1
8489,20443,1
8489,25411,1
8489,25412,1
8490,18395,1
8490,18453,1
8490,18560,1
8490,18805,1
8490,18932,1
8490,19176,1
8490,19177,1
8490,18430,1
8491,18683,1
8491,18737,1
8491,18814,1
8491,18738,1
8491,18920,1
8491,19200,1
8492,18650,1
8492,18803,1
8492,18823,1
8492,18554,1
8492,20076,1
8493,18683,1
8493,18942,1
8493,19130,1
8493,19179,1
8493,19769,1
8493,19945,1
8493,25952,1
8494,18561,1
8494,18582,1
8494,18754,1
8494,18908,1
8494,20327,1
8494,20498,1
8494,20730,1
8494,23313,1
8495,18570,1
8495,18754,1
8495,20034,1
8495,20168,1
8495,25627,1
8496,18683,1
8496,19161,1
8496,19251,1
8496,19324,1
8496,23220,1
8497,18411,1
8497,18751,1
8497,18834,1
8497,19270,1
8497,20918,1
8498,18470,1
8498,18532,1
8498,18905,1
8498,21842,1
8499,18411,1
8499,18683,1
8499,18831,1
8499,19425,1
8499,21149,1
8499,25953,1
8500,18855,1
8500,22341,1
8500,22680,1
8501,18424,1
8501,18611,1
8501,18751,1
8501,18819,1
8501,18833,1
8501,19225,1
8501,25954,1
8502,18467,1
8502,18581,1
8502,18759,1
8502,18823,1
8502,19135,1
8502,18992,1
8502,20556,1
8503,18570,1
8503,19765,1
8504,18633,1
8504,19031,1
8504,19048,1
8504,19274,1
8504,20057,1
8504,20264,1
8504,20409,1
8505,18502,1
8505,18554,1
8505,18754,1
8505,21867,1
8505,23986,1
8506,18754,1
8506,18786,1
8506,18829,1
8506,19003,1
8506,19329,1
8506,22474,1
8507,18683,1
8507,18857,1
8507,19194,1
8507,20281,1
8507,24149,1
8508,19072,1
8508,19226,1
8508,19886,1
8508,20590,1
8508,22690,1
8509,18683,1
8509,20123,1
8509,20962,1
8509,23082,1
8509,21295,1
8509,24453,1
8510,18424,1
8510,18683,1
8510,18690,1
8510,18809,1
8510,20441,1
8510,25955,1
8511,18452,1
8511,19262,1
8511,18596,1
8511,25956,1
8512,18870,1
8512,18916,1
8512,18979,1
8512,18933,1
8512,20081,1
8512,20082,1
8512,18786,1
8512,18920,1
8513,18476,1
8513,18807,1
8513,18808,1
8514,18479,1
8514,18683,1
8514,18833,1
8514,19812,1
8514,20379,1
8514,21109,1
8515,18783,1
8515,19072,1
8515,19138,1
8515,19358,1
8515,19253,1
8515,21055,1
8516,18424,1
8516,18683,1
8516,19144,1
8516,19145,1
8516,19259,1
8516,20948,1
8516,21974,1
8517,18470,1
8517,18753,1
8517,19154,1
8517,20189,1
8517,21667,1
8518,18754,1
8518,18786,1
8518,18809,1
8518,18683,1
8518,18855,1
8518,19432,1
8518,20278,1
8518,21167,1
8519,18704,1
8519,18870,1
8519,18933,1
8519,20082,1
8519,18786,1
8519,21688,1
8519,22633,1
8520,18753,1
8520,18754,1
8520,18908,1
8520,18920,1
8520,25957,1
8521,18754,1
8521,18803,1
8521,18807,1
8521,19079,1
8521,19256,1
8521,19291,1
8521,18808,1
8521,20266,1
8521,22671,1
8522,18523,1
8522,18683,1
8522,18781,1
8522,18933,1
8522,20215,1
8523,18746,1
8523,18783,1
8523,19072,1
8523,19798,1
8523,19862,1
8523,25958,1
8524,18575,1
8524,18762,1
8524,19207,1
8524,20192,1
8524,22767,1
8525,18395,1
8525,18424,1
8525,18502,1
8525,18855,1
8525,18861,1
8525,19665,1
8525,19883,1
8526,18467,1
8526,18611,1
8526,18617,1
8526,18658,1
8526,18778,1
8526,19213,1
8526,19216,1
8526,19040,1
8526,20345,1
8526,25959,1
8527,18467,1
8527,18751,1
8527,18779,1
8527,18838,1
8527,19162,1
8527,18420,1
8527,25960,1
8528,18691,1
8528,18754,1
8528,18782,1
8528,19324,1
8528,23361,1
8529,18957,1
8529,19269,1
8529,20278,1
8529,22618,1
8530,18422,1
8530,18683,1
8530,18883,1
8530,19645,1
8530,20139,1
8531,18704,1
8531,18754,1
8531,18777,1
8531,18778,1
8531,18738,1
8531,19195,1
8531,19200,1
8531,25961,1
8532,19065,1
8532,19273,1
8532,19474,1
8532,20262,1
8533,18411,1
8533,18461,1
8533,18650,1
8533,18737,1
8533,18754,1
8533,18683,1
8533,19126,1
8533,19138,1
8533,20379,1
8534,18814,1
8534,18905,1
8534,18989,1
8534,19080,1
8534,19194,1
8534,19877,1
8534,21103,1
8534,22213,1
8534,25962,1
8535,18422,1
8535,18492,1
8535,18629,1
8535,18754,1
8535,20574,1
8536,18683,1
8536,18857,1
8536,18834,1
8536,18920,1
8536,19106,1
8536,18786,1
8536,25963,1
8537,18446,1
8537,18683,1
8537,18753,1
8537,18809,1
8537,18911,1
8537,23269,1
8537,25964,1
8538,18424,1
8538,18653,1
8538,18751,1
8538,18833,1
8538,18905,1
8538,19052,1
8539,18866,1
8539,19085,1
8539,19111,1
8539,19227,1
8539,19877,1
8539,25965,1
8540,18446,1
8540,18754,1
8540,18683,1
8540,18941,1
8540,25966,1
8541,18461,1
8541,18683,1
8541,18855,1
8541,19255,1
8542,18683,1
8542,18809,1
8542,19432,1
8542,19883,1
8542,21880,1
8542,25967,1
8543,18411,1
8543,18561,1
8543,18611,1
8543,18754,1
8543,18803,1
8543,19528,1
8543,19551,1
8543,18786,1
8544,18446,1
8544,18582,1
8544,18778,1
8544,18424,1
8544,18819,1
8544,19214,1
8545,18388,1
8545,18778,1
8545,18819,1
8545,19225,1
8545,25968,1
8546,18499,1
8546,18778,1
8546,18756,1
8546,21342,1
8546,25969,1
8547,18785,1
8547,19740,1
8547,22536,1
8548,18901,1
8548,18920,1
8548,18957,1
8548,18668,1
8548,20239,1
8548,20310,1
8549,18446,1
8549,18453,1
8549,18557,1
8549,18611,1
8549,18830,1
8549,18982,1
8549,19175,1
8549,19460,1
8549,19553,1
8550,18754,1
8550,18809,1
8550,18905,1
8550,18906,1
8550,19382,1
8550,19528,1
8551,18683,1
8551,19168,1
8551,19446,1
8551,24936,1
8551,25970,1
8552,18430,1
8552,18704,1
8552,18834,1
8552,19192,1
8552,19458,1
8553,18411,1
8553,18621,1
8553,18911,1
8553,20154,1
8554,18683,1
8554,18754,1
8554,18809,1
8554,20441,1
8554,21842,1
8555,18412,1
8555,18488,1
8555,18617,1
8555,25393,1
8556,18385,1
8556,18414,1
8556,18683,1
8556,18956,1
8556,20418,1
8556,20691,1
8556,18420,1
8557,18546,1
8557,18424,1
8557,18982,1
8557,18851,1
8557,22775,1
8558,18484,1
8558,18751,1
8558,19135,1
8558,19801,1
8558,22446,1
8559,18427,1
8559,18611,1
8559,18809,1
8559,18683,1
8559,19135,1
8559,20527,1
8560,18452,1
8560,18933,1
8560,19199,1
8560,19432,1
8560,19953,1
8561,19111,1
8561,20918,1
8561,22073,1
8561,19168,1
8562,18413,1
8562,18471,1
8562,18424,1
8562,19308,1
8562,19546,1
8562,19555,1
8562,22634,1
8562,23149,1
8563,18655,1
8563,18683,1
8563,18753,1
8563,18754,1
8563,18809,1
8563,20266,1
8564,18777,1
8564,18971,1
8564,19135,1
8564,18819,1
8564,20321,1
8564,22536,1
8564,23099,1
8564,23670,1
8565,18424,1
8565,18906,1
8565,18982,1
8565,19178,1
8565,19256,1
8565,21690,1
8565,23226,1
8566,18613,1
8566,18683,1
8566,18996,1
8566,20146,1
8566,20854,1
8567,18476,1
8567,18683,1
8567,18754,1
8567,18808,1
8567,19000,1
8567,20192,1
8567,20266,1
8568,18786,1
8568,18921,1
8568,19546,1
8568,20216,1
8568,25971,1
8569,18470,1
8569,19601,1
8569,19602,1
8569,22520,1
8569,25972,1
8570,18561,1
8570,18754,1
8570,18786,1
8570,18803,1
8570,18854,1
8571,18471,1
8571,18667,1
8571,19106,1
8571,20138,1
8571,20308,1
8572,18920,1
8572,19080,1
8572,19161,1
8572,19539,1
8572,19220,1
8573,18492,1
8573,18568,1
8573,18808,1
8573,18821,1
8573,19038,1
8573,20478,1
8573,24508,1
8574,18424,1
8574,18461,1
8574,18751,1
8574,19052,1
8575,18753,1
8575,18802,1
8575,18834,1
8575,19079,1
8575,21101,1
8575,21893,1
8576,18411,1
8576,18621,1
8576,18916,1
8576,18958,1
8576,19302,1
8577,18571,1
8577,18587,1
8577,18754,1
8577,18785,1
8577,18982,1
8577,20078,1
8577,22056,1
8578,18746,1
8578,18854,1
8578,19013,1
8578,19227,1
8578,19329,1
8578,19403,1
8578,20962,1
8579,18560,1
8579,18754,1
8579,18786,1
8579,18932,1
8579,19269,1
8579,20407,1
8579,21935,1
8579,22132,1
8580,18446,1
8580,18753,1
8580,18807,1
8580,18808,1
8580,18683,1
8580,18857,1
8580,19052,1
8581,18627,1
8581,18754,1
8581,18738,1
8581,18858,1
8581,19200,1
8581,20407,1
8582,18420,1
8582,18532,1
8582,18468,1
8582,18624,1
8582,18683,1
8582,18833,1
8582,18933,1
8582,19521,1
8582,21278,1
8582,25973,1
8583,18621,1
8583,18819,1
8583,19072,1
8583,19528,1
8584,18467,1
8584,18554,1
8584,18753,1
8584,18758,1
8584,19029,1
8584,19162,1
8584,19675,1
8584,25974,1
8585,18650,1
8585,18691,1
8585,18846,1
8585,20057,1
8585,20189,1
8586,18532,1
8586,20189,1
8586,21511,1
8586,25975,1
8587,18411,1
8587,18557,1
8587,18965,1
8587,19432,1
8587,20078,1
8587,18860,1
8587,23051,1
8588,18472,1
8588,18636,1
8588,18659,1
8588,18754,1
8588,18758,1
8588,18738,1
8588,19200,1
8588,19675,1
8588,19789,1
8588,22488,1
8589,18754,1
8589,19707,1
8589,21554,1
8589,25182,1
8589,25976,1
8589,25977,1
8590,18629,1
8590,18754,1
8590,18424,1
8590,19038,1
8590,20052,1
8590,25978,1
8591,18746,1
8591,18754,1
8591,18424,1
8591,18808,1
8592,18446,1
8592,18524,1
8592,18738,1
8592,18923,1
8592,21905,1
8593,18411,1
8593,18557,1
8593,18753,1
8593,18851,1
8593,19291,1
8593,20407,1
8594,18441,1
8594,18568,1
8594,18601,1
8594,18990,1
8594,19114,1
8594,19358,1
8594,23099,1
8594,19444,1
8595,18453,1
8595,18754,1
8595,18932,1
8595,19329,1
8595,19583,1
8595,20094,1
8595,20741,1
8595,20806,1
8595,21881,1
8596,18819,1
8596,18745,1
8596,19267,1
8597,18560,1
8597,18754,1
8597,18932,1
8597,21275,1
8597,23022,1
8598,18465,1
8598,18659,1
8598,18683,1
8598,18703,1
8598,18821,1
8598,18877,1
8598,18918,1
8598,19018,1
8598,19226,1
8598,20379,1
8598,25979,1
8599,18624,1
8599,18819,1
8599,18683,1
8599,18833,1
8599,18857,1
8599,20130,1
8600,18819,1
8600,19072,1
8600,22474,1
8601,18424,1
8601,18446,1
8601,18751,1
8601,18833,1
8601,18847,1
8601,18971,1
8601,19308,1
8601,19734,1
8601,20037,1
8601,21830,1
8602,18424,1
8602,18683,1
8602,18838,1
8602,20057,1
8602,20123,1
8603,18424,1
8603,18704,1
8603,18981,1
8603,19038,1
8604,18627,1
8604,18659,1
8604,18870,1
8604,20081,1
8604,20270,1
8604,25226,1
8604,25980,1
8605,18554,1
8605,20222,1
8605,20349,1
8605,23222,1
8605,21867,1
8606,18385,1
8606,18424,1
8606,18702,1
8606,18740,1
8606,18838,1
8606,20649,1
8606,23536,1
8607,18385,1
8607,18467,1
8607,18718,1
8607,19037,1
8607,21995,1
8607,22002,1
8607,25981,1
8608,18704,1
8608,18778,1
8608,18803,1
8608,18849,1
8608,18971,1
8608,18975,1
8608,25982,1
8609,19162,1
8609,19350,1
8609,25974,1
8609,25983,1
8610,18524,1
8610,18627,1
8610,18683,1
8610,18738,1
8610,18754,1
8610,18786,1
8610,20095,1
8610,20283,1
8611,19067,1
8611,19178,1
8612,18500,1
8612,18532,1
8612,18847,1
8612,22040,1
8612,24189,1
8613,18667,1
8613,18809,1
8613,18683,1
8613,19432,1
8614,18554,1
8614,18778,1
8614,18819,1
8614,18683,1
8614,18833,1
8614,18855,1
8614,18820,1
8614,21539,1
8615,18532,1
8615,18560,1
8615,18566,1
8615,18751,1
8615,20076,1
8615,25984,1
8616,18452,1
8616,18629,1
8616,18653,1
8616,19076,1
8616,25985,1
8617,18662,1
8617,18754,1
8617,18809,1
8617,18833,1
8617,20081,1
8617,18786,1
8617,20129,1
8617,19789,1
8618,18570,1
8618,18683,1
8618,18809,1
8618,19706,1
8618,20126,1
8618,20293,1
8618,24387,1
8619,18805,1
8619,20660,1
8619,23034,1
8619,25986,1
8620,18414,1
8620,18583,1
8620,18751,1
8620,19021,1
8620,19348,1
8620,21164,1
8620,24479,1
8620,25987,1
8620,25988,1
8621,18683,1
8621,18895,1
8621,18933,1
8621,20746,1
8621,20986,1
8622,18524,1
8622,18855,1
8622,20317,1
8622,25989,1
8623,18754,1
8623,19737,1
8623,20074,1
8623,21314,1
8623,21565,1
8624,18467,1
8624,18502,1
8624,18754,1
8624,18778,1
8624,18833,1
8624,19144,1
8624,19145,1
8624,19200,1
8624,18745,1
8624,20401,1
8624,25990,1
8625,18500,1
8625,19032,1
8625,20258,1
8625,19120,1
8626,18398,1
8626,18465,1
8626,18754,1
8626,20171,1
8626,22520,1
8626,24388,1
8626,25839,1
8626,25991,1
8627,18480,1
8627,19082,1
8627,21073,1
8627,22553,1
8628,18420,1
8628,18683,1
8628,18833,1
8628,19178,1
8628,20428,1
8629,18506,1
8629,18604,1
8629,18507,1
8629,19057,1
8629,19103,1
8629,19214,1
8629,19824,1
8630,18424,1
8630,18751,1
8630,18905,1
8630,19052,1
8630,19114,1
8630,23768,1
8631,18667,1
8631,18754,1
8631,18835,1
8631,19168,1
8631,19211,1
8631,20159,1
8631,25992,1
8632,18561,1
8632,18683,1
8632,18703,1
8632,18754,1
8632,19151,1
8632,20066,1
8632,20266,1
8632,22767,1
8632,25993,1
8633,18452,1
8633,18461,1
8633,18855,1
8633,18982,1
8633,18933,1
8634,18476,1
8634,18617,1
8634,18667,1
8634,18754,1
8634,18785,1
8634,18786,1
8634,18833,1
8634,20037,1
8634,20302,1
8634,20361,1
8635,18411,1
8635,18461,1
8635,18465,1
8635,20379,1
8635,23254,1
8636,18467,1
8636,18453,1
8636,18610,1
8636,18754,1
8636,25994,1
8637,18655,1
8637,18424,1
8637,20616,1
8637,22335,1
8638,18655,1
8638,18683,1
8638,18738,1
8638,18920,1
8638,19200,1
8639,18475,1
8639,18754,1
8639,19589,1
8639,21109,1
8640,18746,1
8640,18751,1
8640,18416,1
8640,19448,1
8640,19794,1
8640,18405,1
8641,18524,1
8641,18738,1
8641,18785,1
8641,18971,1
8641,19952,1
8641,20463,1
8641,22093,1
8642,18390,1
8642,18399,1
8642,18574,1
8642,18667,1
8642,19274,1
8642,20262,1
8642,20981,1
8642,19863,1
8642,23533,1
8642,25995,1
8643,18411,1
8643,18457,1
8643,18627,1
8643,18751,1
8643,18753,1
8643,19181,1
8643,18425,1
8643,19302,1
8644,18446,1
8644,18754,1
8644,18821,1
8644,19087,1
8644,25996,1
8645,18423,1
8645,18414,1
8645,18911,1
8645,19251,1
8645,19759,1
8645,25397,1
8646,18847,1
8646,18933,1
8646,20129,1
8647,18411,1
8647,18629,1
8647,18707,1
8647,18754,1
8647,18920,1
8647,18786,1
8648,18754,1
8648,18424,1
8648,18906,1
8648,18936,1
8648,19127,1
8649,18393,1
8649,18433,1
8649,19226,1
8649,19711,1
8649,20589,1
8650,18446,1
8650,18863,1
8650,18951,1
8650,20310,1
8650,25997,1
8651,18650,1
8651,18754,1
8651,18755,1
8651,18833,1
8651,22095,1
8651,22687,1
8651,25998,1
8652,18560,1
8652,18754,1
8652,18861,1
8652,18932,1
8652,19099,1
8652,19106,1
8652,20706,1
8652,19291,1
8653,18621,1
8653,18718,1
8653,18819,1
8653,18854,1
8653,18971,1
8653,21437,1
8654,18753,1
8654,18809,1
8654,18738,1
8654,25852,1
8655,18421,1
8655,18611,1
8655,18661,1
8655,19067,1
8655,20052,1
8655,25999,1
8655,26000,1
8656,18678,1
8656,18916,1
8656,19135,1
8656,23928,1
8656,26001,1
8657,18754,1
8657,18683,1
8657,18855,1
8657,18857,1
8657,18906,1
8657,18982,1
8657,20278,1
8657,20433,1
8658,18754,1
8658,19226,1
8658,20078,1
8658,22073,1
8658,24079,1
8659,18574,1
8659,18754,1
8659,18846,1
8659,18916,1
8659,19017,1
8659,20078,1
8659,25182,1
8659,25883,1
8660,18624,1
8660,18801,1
8660,18683,1
8660,18847,1
8660,18884,1
8660,18834,1
8660,19528,1
8661,18411,1
8661,18446,1
8661,18510,1
8661,18524,1
8661,18754,1
8661,18785,1
8661,18895,1
8661,19040,1
8661,19968,1
8661,21532,1
8661,24175,1
8662,18571,1
8662,18803,1
8662,18804,1
8662,18809,1
8662,18683,1
8662,19458,1
8662,21842,1
8663,18424,1
8663,18809,1
8663,18683,1
8663,18833,1
8663,18855,1
8663,18906,1
8664,18446,1
8664,18500,1
8664,18523,1
8664,18948,1
8664,19134,1
8664,18472,1
8664,20686,1
8664,21623,1
8665,18446,1
8665,18561,1
8665,18805,1
8665,18916,1
8665,18971,1
8665,19057,1
8665,19111,1
8665,19214,1
8665,19528,1
8666,18536,1
8666,18557,1
8666,18570,1
8666,18840,1
8666,19270,1
8666,24447,1
8667,18754,1
8667,18683,1
8667,18906,1
8667,18982,1
8667,19105,1
8667,19458,1
8667,20077,1
8667,18856,1
8667,25108,1
8668,18571,1
8668,18624,1
8668,18833,1
8668,18850,1
8668,18854,1
8668,18751,1
8668,19825,1
8669,18426,1
8669,18467,1
8669,18465,1
8669,18754,1
8669,18683,1
8669,18920,1
8669,19393,1
8669,19445,1
8670,18679,1
8670,18746,1
8670,19226,1
8670,19886,1
8670,18786,1
8670,24295,1
8671,18746,1
8671,18754,1
8671,18783,1
8671,18786,1
8671,18971,1
8671,19072,1
8671,19120,1
8671,21918,1
8672,18754,1
8672,18786,1
8672,18809,1
8672,18895,1
8672,20057,1
8672,19546,1
8672,21884,1
8673,18629,1
8673,18754,1
8673,18762,1
8673,18786,1
8673,19687,1
8673,26002,1
8674,18422,1
8674,18683,1
8674,18809,1
8674,18920,1
8674,19393,1
8674,18786,1
8674,19546,1
8675,18746,1
8675,18754,1
8675,19226,1
8675,19227,1
8675,19744,1
8675,18777,1
8675,20057,1
8675,20893,1
8675,26003,1
8676,18667,1
8676,18683,1
8676,18754,1
8676,18786,1
8676,18809,1
8676,19432,1
8676,19710,1
8676,21389,1
8677,18621,1
8677,18667,1
8677,19072,1
8677,20073,1
8677,26004,1
8678,18532,1
8678,18548,1
8678,18911,1
8678,20539,1
8678,22767,1
8678,23953,1
8679,18475,1
8679,18754,1
8679,18765,1
8679,18424,1
8679,18809,1
8679,18868,1
8679,19199,1
8679,19434,1
8680,18524,1
8680,18809,1
8680,18683,1
8680,18738,1
8680,19200,1
8680,19546,1
8681,18667,1
8681,18683,1
8681,18809,1
8681,20892,1
8682,18557,1
8682,18916,1
8682,20261,1
8682,20307,1
8682,20407,1
8682,20918,1
8683,18394,1
8683,18426,1
8683,18468,1
8683,18683,1
8683,18859,1
8683,19185,1
8683,20164,1
8684,18403,1
8684,18746,1
8684,18925,1
8684,19043,1
8684,19072,1
8684,20556,1
8685,18411,1
8685,18667,1
8685,18746,1
8685,18754,1
8685,20073,1
8685,20433,1
8686,18704,1
8686,18738,1
8686,18859,1
8686,19200,1
8686,19259,1
8686,19432,1
8687,18611,1
8687,18803,1
8687,18809,1
8687,18834,1
8687,19161,1
8687,21676,1
8688,18480,1
8688,18719,1
8688,18834,1
8688,18911,1
8688,20821,1
8688,22180,1
8689,19226,1
8689,19227,1
8689,22283,1
8689,22554,1
8689,23890,1
8690,18430,1
8690,18532,1
8690,18560,1
8690,18683,1
8690,18857,1
8690,19154,1
8690,19255,1
8690,20730,1
8691,18411,1
8691,18683,1
8691,18809,1
8691,18823,1
8691,18855,1
8691,21842,1
8692,18424,1
8692,18452,1
8692,18615,1
8692,19199,1
8692,19250,1
8692,22680,1
8693,18956,1
8693,18957,1
8693,19449,1
8693,19482,1
8693,20030,1
8693,21103,1
8693,23448,1
8694,18461,1
8694,18630,1
8694,18933,1
8694,19277,1
8694,20018,1
8694,20193,1
8694,22697,1
8695,18398,1
8695,18650,1
8695,18754,1
8695,18765,1
8695,18810,1
8695,19138,1
8695,20398,1
8695,26005,1
8696,18546,1
8696,18611,1
8696,18691,1
8696,18778,1
8696,18683,1
8696,19161,1
8697,20660,1
8697,23034,1
8697,23865,1
8697,25986,1
8698,18390,1
8698,18801,1
8698,18855,1
8698,19103,1
8698,22680,1
8699,18617,1
8699,18704,1
8699,18720,1
8699,18847,1
8699,18738,1
8699,18854,1
8699,19408,1
8700,18476,1
8700,18754,1
8700,18683,1
8700,18936,1
8700,18986,1
8700,19106,1
8700,19383,1
8701,18724,1
8701,18423,1
8701,19321,1
8701,18539,1
8701,22040,1
8702,18683,1
8702,18684,1
8702,18801,1
8702,18807,1
8702,18814,1
8702,19161,1
8702,18808,1
8703,18683,1
8703,18754,1
8703,18786,1
8703,20893,1
8703,21859,1
8703,21867,1
8704,18754,1
8704,18683,1
8704,18835,1
8704,18868,1
8704,18933,1
8704,19012,1
8704,20057,1
8704,20123,1
8704,22631,1
8705,18754,1
8705,18786,1
8705,20281,1
8705,22907,1
8705,26006,1
8706,18754,1
8706,18785,1
8706,18809,1
8706,19404,1
8706,19421,1
8706,18786,1
8706,20555,1
8706,22501,1
8707,18424,1
8707,18790,1
8707,18683,1
8707,18823,1
8707,18854,1
8707,19432,1
8707,19601,1
8707,20281,1
8708,18411,1
8708,18473,1
8708,18570,1
8708,18611,1
8708,18859,1
8709,18754,1
8709,18777,1
8709,18786,1
8709,19458,1
8709,21607,1
8709,24079,1
8709,26007,1
8709,18855,1
8710,18751,1
8710,18847,1
8710,21342,1
8710,20422,1
8710,22778,1
8710,25480,1
8711,18501,1
8711,19056,1
8711,21446,1
8711,21867,1
8711,20407,1
8712,18754,1
8712,18786,1
8712,18788,1
8712,18833,1
8712,20075,1
8712,21884,1
8713,18683,1
8713,18809,1
8713,18833,1
8713,18738,1
8713,18971,1
8713,19952,1
8714,18573,1
8714,18783,1
8714,18784,1
8714,18998,1
8714,19111,1
8714,26008,1
8715,18467,1
8715,18746,1
8715,18785,1
8715,18846,1
8715,18951,1
8715,18568,1
8715,20310,1
8715,19302,1
8716,18388,1
8716,18971,1
8716,19013,1
8716,19111,1
8716,19175,1
8716,19583,1
8716,20278,1
8716,21342,1
8716,26009,1
8717,18395,1
8717,18403,1
8717,18711,1
8717,19707,1
8717,20906,1
8717,21486,1
8718,18392,1
8718,18483,1
8718,18575,1
8718,18692,1
8718,18701,1
8718,19467,1
8718,20145,1
8718,21730,1
8718,22424,1
8719,18557,1
8719,18587,1
8719,18667,1
8719,18814,1
8719,20073,1
8719,19553,1
8720,18392,1
8720,18411,1
8720,18453,1
8720,18479,1
8720,18546,1
8720,18601,1
8720,18388,1
8720,18834,1
8720,21511,1
8721,18746,1
8721,18784,1
8721,18932,1
8721,19572,1
8722,18569,1
8722,18754,1
8722,18768,1
8722,18601,1
8722,19493,1
8722,20209,1
8722,21034,1
8722,26010,1
8723,18446,1
8723,18467,1
8723,18746,1
8723,18754,1
8723,18786,1
8723,18803,1
8723,18814,1
8723,18738,1
8723,19186,1
8724,18561,1
8724,18650,1
8724,18691,1
8724,18754,1
8724,18785,1
8724,20266,1
8725,18403,1
8725,18411,1
8725,18554,1
8725,18744,1
8725,18965,1
8725,24586,1
8726,18683,1
8726,18746,1
8726,18753,1
8726,18757,1
8726,18783,1
8726,19072,1
8727,18411,1
8727,18461,1
8727,18561,1
8727,18624,1
8727,18754,1
8727,18884,1
8727,22965,1
8728,18552,1
8728,18783,1
8728,18784,1
8728,19120,1
8728,19641,1
8728,18786,1
8728,20258,1
8728,20803,1
8729,18415,1
8729,18566,1
8729,18746,1
8729,18768,1
8729,18601,1
8729,19085,1
8729,20189,1
8729,20403,1
8730,18476,1
8730,18481,1
8730,18502,1
8730,18833,1
8730,19093,1
8730,19602,1
8730,20788,1
8731,18403,1
8731,18446,1
8731,18481,1
8731,18502,1
8731,19072,1
8731,18647,1
8731,20168,1
8731,22403,1
8732,18411,1
8732,18601,1
8732,18833,1
8732,19183,1
8732,20204,1
8732,18499,1
8732,21987,1
8732,26011,1
8733,18392,1
8733,18611,1
